Season,twaDeltaB,twaPrice,l2sr,podRate,maxNegativeTwaDeltaB,isNewMaxTwaDeltaB,Capacity_at_Smin_100,Capacity_at_Smin_200,Capacity_at_Smin_300,Capacity_at_Smin_400,Capacity_at_Smin_500,Capacity_at_Smin_600,Capacity_at_Smin_700,Capacity_at_Smin_800,Capacity_at_Smin_900,Capacity_at_Smin_1000
3290,-668363.589,0.613,0.133,292.569,-714892.389,False,7148.924,3574.462,2382.975,1787.231,1429.785,1191.487,1021.275,893.615,794.325,714.892
3291,-670130.068,0.611,0.133,292.647,-714892.389,False,7148.924,3574.462,2382.975,1787.231,1429.785,1191.487,1021.275,893.615,794.325,714.892
3292,-671659.029,0.611,0.133,292.647,-714892.389,False,7148.924,3574.462,2382.975,1787.231,1429.785,1191.487,1021.275,893.615,794.325,714.892
3293,-671035.171,0.611,0.133,292.647,-714892.389,False,7148.924,3574.462,2382.975,1787.231,1429.785,1191.487,1021.275,893.615,794.325,714.892
3294,-670558.196,0.611,0.133,292.647,-714892.389,False,7148.924,3574.462,2382.975,1787.231,1429.785,1191.487,1021.275,893.615,794.325,714.892
3295,-670572.216,0.611,0.133,292.682,-714892.389,False,7148.924,3574.462,2382.975,1787.231,1429.785,1191.487,1021.275,893.615,794.325,714.892
3296,-674399.174,0.609,0.133,292.729,-714892.389,False,7148.924,3574.462,2382.975,1787.231,1429.785,1191.487,1021.275,893.615,794.325,714.892
3297,-676826.212,0.608,0.132,292.728,-714892.389,False,7148.924,3574.462,2382.975,1787.231,1429.785,1191.487,1021.275,893.615,794.325,714.892
3298,-674959.761,0.609,0.132,292.764,-714892.389,False,7148.924,3574.462,2382.975,1787.231,1429.785,1191.487,1021.275,893.615,794.325,714.892
3299,-676838.27,0.608,0.132,292.764,-714892.389,False,7148.924,3574.462,2382.975,1787.231,1429.785,1191.487,1021.275,893.615,794.325,714.892
3300,-678775.209,0.607,0.132,292.764,-714892.389,False,7148.924,3574.462,2382.975,1787.231,1429.785,1191.487,1021.275,893.615,794.325,714.892
3301,-680499.815,0.606,0.132,292.764,-714892.389,False,7148.924,3574.462,2382.975,1787.231,1429.785,1191.487,1021.275,893.615,794.325,714.892
3302,-688851.524,0.601,0.13,292.764,-714892.389,False,7148.924,3574.462,2382.975,1787.231,1429.785,1191.487,1021.275,893.615,794.325,714.892
3303,-692239.35,0.599,0.13,292.764,-714892.389,False,7148.924,3574.462,2382.975,1787.231,1429.785,1191.487,1021.275,893.615,794.325,714.892
3304,-696087.726,0.598,0.13,292.764,-714892.389,False,7148.924,3574.462,2382.975,1787.231,1429.785,1191.487,1021.275,893.615,794.325,714.892
3305,-714317.102,0.589,0.129,292.764,-714892.389,False,7148.924,3574.462,2382.975,1787.231,1429.785,1191.487,1021.275,893.615,794.325,714.892
3306,-727746.042,0.582,0.127,292.764,-727746.042,True,7277.46,3638.73,2425.82,1819.365,1455.492,1212.91,1039.637,909.683,808.607,727.746
3307,-757051.279,0.566,0.123,292.764,-757051.279,True,7570.513,3785.256,2523.504,1892.628,1514.103,1261.752,1081.502,946.314,841.168,757.051
3308,-777699.63,0.557,0.121,292.764,-777699.63,True,7776.996,3888.498,2592.332,1944.249,1555.399,1296.166,1110.999,972.125,864.111,777.7
3309,-780510.404,0.555,0.121,292.764,-780510.404,True,7805.104,3902.552,2601.701,1951.276,1561.021,1300.851,1115.015,975.638,867.234,780.51
3310,-784815.189,0.553,0.121,292.764,-784815.189,True,7848.152,3924.076,2616.051,1962.038,1569.63,1308.025,1121.165,981.019,872.017,784.815
3311,-787747.733,0.551,0.12,292.806,-787747.733,True,7877.477,3938.739,2625.826,1969.369,1575.495,1312.913,1125.354,984.685,875.275,787.748
3312,-798560.966,0.545,0.119,292.859,-798560.966,True,7985.61,3992.805,2661.87,1996.402,1597.122,1330.935,1140.801,998.201,887.29,798.561
3313,-798267.406,0.545,0.119,292.859,-798560.966,False,7985.61,3992.805,2661.87,1996.402,1597.122,1330.935,1140.801,998.201,887.29,798.561
3314,-786874.172,0.552,0.12,292.901,-798560.966,False,7985.61,3992.805,2661.87,1996.402,1597.122,1330.935,1140.801,998.201,887.29,798.561
3315,-788070.838,0.551,0.12,292.955,-798560.966,False,7985.61,3992.805,2661.87,1996.402,1597.122,1330.935,1140.801,998.201,887.29,798.561
3316,-799694.721,0.545,0.119,293.02,-799694.721,True,7996.947,3998.474,2665.649,1999.237,1599.389,1332.825,1142.421,999.618,888.55,799.695
3317,-809597.427,0.539,0.117,293.097,-809597.427,True,8095.974,4047.987,2698.658,2023.994,1619.195,1349.329,1156.568,1011.997,899.553,809.597
3318,-811835.282,0.538,0.117,293.185,-811835.282,True,8118.353,4059.176,2706.118,2029.588,1623.671,1353.059,1159.765,1014.794,902.039,811.835
3319,-830520.92,0.528,0.115,293.185,-830520.92,True,8305.209,4152.605,2768.403,2076.302,1661.042,1384.202,1186.458,1038.151,922.801,830.521
3320,-849402.101,0.518,0.112,293.185,-849402.101,True,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3321,-838687.537,0.523,0.114,293.185,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3322,-834571.295,0.525,0.114,293.185,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3323,-828544.82,0.529,0.115,293.185,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3324,-833227.767,0.526,0.114,293.185,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3325,-829075.31,0.528,0.115,293.229,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3326,-822657.551,0.532,0.116,293.27,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3327,-797567.023,0.545,0.119,293.27,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3328,-801487.305,0.543,0.118,293.313,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3329,-807151.471,0.54,0.118,293.313,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3330,-802619.997,0.542,0.118,293.312,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3331,-798604.827,0.545,0.119,293.312,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3332,-803627.639,0.542,0.118,293.312,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3333,-802398.524,0.543,0.119,293.312,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3334,-806249.261,0.542,0.119,293.355,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3335,-802588.851,0.544,0.119,293.409,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3336,-806245.773,0.543,0.119,293.409,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3337,-810774.714,0.54,0.118,293.452,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3338,-802348.243,0.545,0.119,293.506,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3339,-784440.863,0.554,0.122,293.572,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3340,-789511.038,0.551,0.121,293.649,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3341,-787297.401,0.552,0.121,293.737,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3342,-790633.956,0.55,0.121,293.837,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3343,-796236.935,0.547,0.12,293.949,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3344,-799496.723,0.545,0.12,293.949,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3345,-803996.762,0.543,0.119,293.949,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3346,-802146.204,0.544,0.119,293.949,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3347,-801270.324,0.545,0.119,293.949,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3348,-796303.534,0.547,0.12,293.949,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3349,-792394.343,0.549,0.12,293.949,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3350,-793075.131,0.549,0.12,293.949,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3351,-798430.323,0.546,0.12,293.992,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3352,-810668.262,0.539,0.118,293.992,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3353,-820589.231,0.534,0.117,293.992,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3354,-833532.539,0.527,0.115,294.035,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3355,-828238.731,0.53,0.116,294.035,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3356,-834812.988,0.526,0.115,294.035,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3357,-831807.75,0.528,0.115,294.079,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3358,-828073.206,0.53,0.116,294.134,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3359,-831035.133,0.528,0.115,294.201,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3360,-676582.015,0.585,0.118,294.279,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3361,-607651.657,0.614,0.12,294.348,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3362,-622879.431,0.605,0.118,294.348,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3363,-617599.331,0.608,0.118,294.363,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3364,-624505.937,0.604,0.117,294.363,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3365,-617443.126,0.608,0.118,294.365,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3366,-610612.361,0.612,0.119,294.399,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3367,-606344.753,0.615,0.12,294.442,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3368,-599280.565,0.619,0.121,294.442,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3369,-599551.235,0.619,0.121,294.475,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3370,-600460.005,0.619,0.121,294.518,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3371,-600559.857,0.619,0.121,294.518,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3372,-612830.918,0.611,0.119,294.55,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3373,-614871.724,0.61,0.119,294.55,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3374,-605905.221,0.615,0.12,294.584,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3375,-599214.905,0.619,0.121,294.584,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3376,-599487.647,0.619,0.121,294.584,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3377,-595851.797,0.622,0.121,294.617,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3378,-565963.613,0.641,0.126,294.616,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3379,-560789.326,0.647,0.129,294.616,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3380,-562889.863,0.646,0.129,294.616,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3381,-559905.957,0.648,0.129,294.616,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3382,-553288.649,0.652,0.13,294.616,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3383,-552376.115,0.653,0.13,294.616,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3384,-556612.108,0.65,0.13,294.616,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3385,-561416.573,0.647,0.129,294.616,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3386,-565264.169,0.645,0.128,294.647,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3387,-565655.648,0.644,0.128,294.647,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3388,-578119.095,0.636,0.127,294.647,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3389,-578784.799,0.636,0.127,294.647,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3390,-576132.301,0.637,0.127,294.647,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3391,-575261.449,0.638,0.127,294.678,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3392,-579742.933,0.635,0.126,294.678,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3393,-584278.704,0.632,0.126,294.71,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3394,-583061.403,0.633,0.126,294.71,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3395,-583969.837,0.632,0.126,294.71,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3396,-585617.073,0.631,0.126,294.742,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3397,-584379.143,0.632,0.126,294.742,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3398,-589732.576,0.629,0.125,294.742,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3399,-591570.934,0.628,0.125,294.742,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3400,-608476.771,0.618,0.122,294.742,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3401,-623552.12,0.609,0.12,294.742,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3402,-622494.103,0.609,0.121,294.776,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3403,-615836.788,0.613,0.122,294.776,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3404,-614181.874,0.614,0.122,294.776,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3405,-611286.791,0.616,0.122,294.81,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3406,-608983.1,0.618,0.123,294.854,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3407,-607830.305,0.618,0.123,294.909,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3408,-609931.575,0.617,0.122,294.973,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3409,-609564.286,0.617,0.122,294.973,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3410,-608366.997,0.618,0.123,294.973,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3411,-600578.041,0.623,0.124,295.007,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3412,-597871.624,0.624,0.124,295.05,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3413,-590007.204,0.628,0.124,295.05,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3414,-591158.845,0.627,0.124,295.05,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3415,-585192.007,0.631,0.125,295.05,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3416,-585459.476,0.631,0.125,295.082,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3417,-584127.316,0.632,0.125,295.082,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3418,-579659.363,0.634,0.126,295.082,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3419,-574451.125,0.638,0.127,295.082,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3420,-575437.173,0.637,0.127,295.082,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3421,-577417.819,0.636,0.126,295.114,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3422,-573588.722,0.638,0.127,295.114,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
3423,-574202.69,0.638,0.127,295.114,-849402.101,False,8494.021,4247.011,2831.34,2123.505,1698.804,1415.67,1213.432,1061.753,943.78,849.402
